event,probability
risk,0.004464285714285714
activate,0.010416666666666666
doubt,0.011904761904761904
ready,0.008928571428571428
hoist,0.002976190476190476
scatter,0.011904761904761904
reassemble,0.004464285714285714
exaggerate,0.004464285714285714
equip,0.005952380952380952
sail,0.01636904761904762
lift,0.03422619047619048
hasten,0.011904761904761904
eagerly,0.001488095238095238
enquire,0.001488095238095238
disembark,0.001488095238095238
amount,0.01636904761904762
compose,0.013392857142857142
necessitate,0.002976190476190476
shed,0.008928571428571428
desert,0.01636904761904762
grip,0.002976190476190476
dismay,0.013392857142857142
burden,0.001488095238095238
slip,0.00744047619047619
resolve,0.02976190476190476
incapacitate,0.004464285714285714
convene,0.05654761904761905
substitute,0.002976190476190476
reaffirm,0.01636904761904762
adjourn,0.019345238095238096
preach,0.010416666666666666
crown,0.010416666666666666
class,0.001488095238095238
cultivate,0.010416666666666666
rag,0.00744047619047619
quell,0.011904761904761904
stipulate,0.01488095238095238
specify,0.008928571428571428
improve,0.019345238095238096
induce,0.002976190476190476
revisit,0.001488095238095238
downplay,0.008928571428571428
refute,0.005952380952380952
transform,0.028273809523809524
root,0.00744047619047619
arrival,0.001488095238095238
unsuccessful,0.004464285714285714
commemorate,0.01636904761904762
preserve,0.017857142857142856
precipitate,0.005952380952380952
exemplify,0.001488095238095238
simmer,0.004464285714285714
mislead,0.011904761904761904
guard,0.023809523809523808
postulate,0.002976190476190476
contradict,0.020833333333333332
surface,0.010416666666666666
lock,0.01488095238095238
devise,0.01636904761904762
underway,0.01636904761904762
inspect,0.004464285714285714
frequent,0.002976190476190476
pray,0.010416666666666666
shove,0.002976190476190476
passionate,0.001488095238095238
lunge,0.001488095238095238
lie,0.020833333333333332
twitch,0.001488095238095238
weep,0.002976190476190476
leap,0.002976190476190476
bother,0.002976190476190476
console,0.001488095238095238
skeptical,0.004464285714285714
rationalise,0.001488095238095238
bloody,0.001488095238095238
bruise,0.002976190476190476
sell,0.03720238095238095
burst,0.008928571428571428
bore,0.011904761904761904
infamous,0.001488095238095238
disavow,0.010416666666666666
enhance,0.01488095238095238
outlast,0.001488095238095238
compound,0.00744047619047619
earn,0.04017857142857143
discontinue,0.00744047619047619
blacklist,0.002976190476190476
prevaricate,0.001488095238095238
volunteer,0.011904761904761904
exhumated,0.001488095238095238
incorporate,0.013392857142857142
all,0.001488095238095238
envision,0.005952380952380952
refashion,0.001488095238095238
curtail,0.00744047619047619
test,0.005952380952380952
smuggle,0.013392857142857142
paraphrase,0.002976190476190476
hamper,0.00744047619047619
fund,0.028273809523809524
topple,0.03125
steal,0.010416666666666666
conceive,0.011904761904761904
erect,0.01488095238095238
collect,0.028273809523809524
analyze,0.00744047619047619
lower,0.019345238095238096
legalize,0.011904761904761904
award,0.07589285714285714
redesignated,0.002976190476190476
allocate,0.00744047619047619
deactivate,0.001488095238095238
operational,0.002976190476190476
hostage,0.001488095238095238
terminate,0.022321428571428572
chase,0.008928571428571428
downgrade,0.005952380952380952
freeze,0.022321428571428572
retirement,0.002976190476190476
internalise,0.001488095238095238
interest,0.011904761904761904
enshrine,0.001488095238095238
reference,0.008928571428571428
repudiate,0.00744047619047619
nationalise,0.001488095238095238
sympathise,0.001488095238095238
ratify,0.026785714285714284
mount,0.020833333333333332
broker,0.008928571428571428
highlight,0.023809523809523808
boost,0.010416666666666666
bolster,0.008928571428571428
inspire,0.044642857142857144
model,0.004464285714285714
understand,0.03422619047619048
deal,0.026785714285714284
demise,0.001488095238095238
spot,0.01636904761904762
spur,0.00744047619047619
mutilate,0.004464285714285714
compromise,0.00744047619047619
reap,0.001488095238095238
vest,0.005952380952380952
evident,0.00744047619047619
reserve,0.01488095238095238
blackball,0.001488095238095238
emigrate,0.00744047619047619
liquidate,0.002976190476190476
ensue,0.019345238095238096
retaliate,0.00744047619047619
ease,0.011904761904761904
front,0.001488095238095238
crumble,0.008928571428571428
score,0.004464285714285714
banish,0.004464285714285714
hospitalize,0.008928571428571428
stir,0.01488095238095238
reorganise,0.005952380952380952
premièred,0.001488095238095238
complement,0.005952380952380952
usher,0.013392857142857142
team,0.001488095238095238
convalesce,0.001488095238095238
well,0.001488095238095238
disapprove,0.011904761904761904
destruction,0.001488095238095238
mastermind,0.010416666666666666
eliminate,0.020833333333333332
depend,0.01488095238095238
bargain,0.002976190476190476
discourage,0.010416666666666666
minimize,0.005952380952380952
busy,0.002976190476190476
deliver,0.06994047619047619
haul,0.001488095238095238
fancy,0.001488095238095238
…,0.002976190476190476
squash,0.001488095238095238
lionize,0.002976190476190476
disclaim,0.002976190476190476
emphatically,0.002976190476190476
dicker,0.001488095238095238
offset,0.001488095238095238
sanction,0.01488095238095238
gratify,0.001488095238095238
editorialize,0.001488095238095238
toy,0.002976190476190476
convey,0.00744047619047619
annex,0.023809523809523808
weight,0.001488095238095238
despair,0.001488095238095238
critical,0.008928571428571428
inactive,0.002976190476190476
assess,0.00744047619047619
nickname,0.00744047619047619
merge,0.017857142857142856
within,0.001488095238095238
store,0.002976190476190476
counter,0.013392857142857142
inactivate,0.001488095238095238
diversify,0.001488095238095238
restructure,0.002976190476190476
signal,0.020833333333333332
transit,0.001488095238095238
rumor,0.008928571428571428
redeploy,0.001488095238095238
debate,0.010416666666666666
muster,0.008928571428571428
tangle,0.001488095238095238
refine,0.001488095238095238
dash,0.005952380952380952
guide,0.008928571428571428
humbly,0.001488095238095238
plead,0.019345238095238096
dismantle,0.004464285714285714
toss,0.004464285714285714
spin,0.001488095238095238
reign,0.010416666666666666
accede,0.001488095238095238
polarise,0.002976190476190476
evoke,0.002976190476190476
nervous,0.004464285714285714
testify,0.026785714285714284
neutralise,0.005952380952380952
promulgate,0.022321428571428572
openly,0.001488095238095238
oblige,0.011904761904761904
reside,0.023809523809523808
hellenized,0.001488095238095238
widow,0.002976190476190476
mediate,0.010416666666666666
wield,0.010416666666666666
knowledge,0.001488095238095238
count,0.00744047619047619
tenure,0.002976190476190476
uneasy,0.002976190476190476
confide,0.005952380952380952
effect,0.004464285714285714
drow,0.001488095238095238
house,0.01488095238095238
link,0.03273809523809524
reform,0.01488095238095238
interdict,0.001488095238095238
remand,0.004464285714285714
enact,0.03273809523809524
disable,0.004464285714285714
validate,0.005952380952380952
overstep,0.002976190476190476
scrutinize,0.001488095238095238
outline,0.019345238095238096
emphasise,0.010416666666666666
restate,0.001488095238095238
mandate,0.011904761904761904
retract,0.011904761904761904
donate,0.017857142857142856
dub,0.011904761904761904
practice,0.013392857142857142
ascend,0.020833333333333332
differ,0.005952380952380952
subject,0.03422619047619048
fin,0.005952380952380952
commute,0.03273809523809524
stem,0.008928571428571428
nominally,0.001488095238095238
enlarge,0.002976190476190476
indict,0.020833333333333332
skim,0.002976190476190476
breach,0.013392857142857142
attain,0.008928571428571428
admonish,0.001488095238095238
publicly,0.010416666666666666
yield,0.008928571428571428
annoy,0.004464285714285714
hug,0.001488095238095238
invalidate,0.002976190476190476
subsidize,0.005952380952380952
ambush,0.010416666666666666
embody,0.00744047619047619
maneuver,0.002976190476190476
calm,0.005952380952380952
essentially,0.001488095238095238
behead,0.008928571428571428
strand,0.001488095238095238
sink,0.010416666666666666
renew,0.013392857142857142
evaluate,0.004464285714285714
defraud,0.004464285714285714
traffic,0.002976190476190476
type,0.001488095238095238
detonate,0.002976190476190476
expire,0.011904761904761904
drown,0.005952380952380952
flout,0.001488095238095238
sweep,0.01636904761904762
loot,0.028273809523809524
forcibly,0.004464285714285714
abrogate,0.013392857142857142
backdate,0.002976190476190476
harass,0.010416666666666666
rap,0.004464285714285714
politicise,0.001488095238095238
dog,0.002976190476190476
thwart,0.025297619047619048
postpone,0.04017857142857143
recover,0.025297619047619048
range,0.010416666666666666
ongoing,0.013392857142857142
reopen,0.017857142857142856
tow,0.001488095238095238
veto,0.008928571428571428
concur,0.011904761904761904
endure,0.011904761904761904
pending,0.008928571428571428
seat,0.004464285714285714
fluent,0.001488095238095238
dissent,0.004464285714285714
heed,0.004464285714285714
relocate,0.017857142857142856
pretend,0.008928571428571428
soil,0.002976190476190476
usurp,0.005952380952380952
nurse,0.001488095238095238
derail,0.00744047619047619
conspire,0.028273809523809524
weather,0.001488095238095238
govern,0.03720238095238095
chant,0.022321428571428572
interfere,0.011904761904761904
thank,0.023809523809523808
group,0.001488095238095238
dictate,0.011904761904761904
boycott,0.020833333333333332
publicize,0.008928571428571428
exhibit,0.008928571428571428
remind,0.019345238095238096
long,0.001488095238095238
monitor,0.017857142857142856
countenance,0.001488095238095238
panic,0.008928571428571428
congregate,0.002976190476190476
salute,0.005952380952380952
subside,0.008928571428571428
gauge,0.001488095238095238
pronounce,0.01488095238095238
offend,0.00744047619047619
prohibit,0.03869047619047619
prejudice,0.001488095238095238
differentiate,0.001488095238095238
exclaim,0.00744047619047619
reentered,0.004464285714285714
boast,0.001488095238095238
total,0.004464285714285714
notorious,0.001488095238095238
prescribe,0.002976190476190476
dine,0.001488095238095238
riot,0.004464285714285714
petition,0.011904761904761904
incarcerate,0.022321428571428572
demystify,0.001488095238095238
perish,0.005952380952380952
flog,0.001488095238095238
monopolise,0.002976190476190476
dare,0.004464285714285714
slew,0.001488095238095238
slaughter,0.002976190476190476
preempt,0.002976190476190476
lure,0.002976190476190476
harbour,0.002976190476190476
irate,0.001488095238095238
account,0.005952380952380952
deposit,0.001488095238095238
ship,0.002976190476190476
divorce,0.005952380952380952
star,0.002976190476190476
hustle,0.001488095238095238
apologize,0.01636904761904762
title,0.002976190476190476
revolutionize,0.001488095238095238
reel,0.001488095238095238
raze,0.002976190476190476
embroil,0.001488095238095238
bankrupt,0.001488095238095238
ruin,0.008928571428571428
prevalent,0.001488095238095238
unwilling,0.002976190476190476
sound,0.010416666666666666
careful,0.001488095238095238
ameliorate,0.002976190476190476
curb,0.002976190476190476
anxious,0.001488095238095238
baptize,0.005952380952380952
cofounded,0.002976190476190476
reconcile,0.005952380952380952
betroth,0.001488095238095238
match,0.005952380952380952
entertain,0.005952380952380952
cast,0.01636904761904762
“,0.001488095238095238
cripple,0.008928571428571428
obscure,0.002976190476190476
withhold,0.005952380952380952
dissuade,0.008928571428571428
derive,0.00744047619047619
tip,0.011904761904761904
absolve,0.001488095238095238
incline,0.00744047619047619
edit,0.011904761904761904
shutter,0.008928571428571428
subdivide,0.001488095238095238
balk,0.001488095238095238
officially,0.001488095238095238
fan,0.004464285714285714
toll,0.002976190476190476
signify,0.004464285714285714
contrast,0.004464285714285714
fete,0.001488095238095238
wan,0.005952380952380952
transcribe,0.001488095238095238
predecease,0.001488095238095238
rat,0.002976190476190476
tutor,0.001488095238095238
symbolize,0.001488095238095238
research,0.002976190476190476
film,0.008928571428571428
relieve,0.023809523809523808
swallow,0.001488095238095238
evade,0.010416666666666666
craft,0.002976190476190476
sour,0.004464285714285714
furious,0.002976190476190476
harbor,0.001488095238095238
repel,0.008928571428571428
damn,0.002976190476190476
recapture,0.00744047619047619
desperate,0.002976190476190476
wind,0.002976190476190476
in,0.002976190476190476
disrespect,0.001488095238095238
connive,0.001488095238095238
reportedly,0.004464285714285714
cement,0.010416666666666666
removal,0.001488095238095238
doom,0.00744047619047619
disregard,0.01488095238095238
decode,0.001488095238095238
huge,0.001488095238095238
like,0.005952380952380952
criminalize,0.002976190476190476
rescue,0.017857142857142856
beg,0.005952380952380952
piece,0.001488095238095238
spring,0.005952380952380952
perpetuate,0.001488095238095238
further,0.00744047619047619
centre,0.001488095238095238
copy,0.005952380952380952
modernize,0.004464285714285714
westernize,0.001488095238095238
mess,0.001488095238095238
socialize,0.001488095238095238
permit,0.023809523809523808
rival,0.001488095238095238
lessen,0.002976190476190476
inherit,0.01636904761904762
colonise,0.001488095238095238
cede,0.00744047619047619
sow,0.00744047619047619
staff,0.002976190476190476
temper,0.001488095238095238
redefine,0.002976190476190476
eager,0.005952380952380952
modernise,0.001488095238095238
perch,0.002976190476190476
erode,0.010416666666666666
mute,0.002976190476190476
characterise,0.017857142857142856
available,0.005952380952380952
delve,0.002976190476190476
overemphasise,0.001488095238095238
judge,0.01636904761904762
dependent,0.002976190476190476
reprimand,0.002976190476190476
bluff,0.002976190476190476
over,0.010416666666666666
blanket,0.002976190476190476
concede,0.01488095238095238
elicit,0.004464285714285714
disaffect,0.001488095238095238
affix,0.001488095238095238
embed,0.001488095238095238
tarnish,0.001488095238095238
bedevil,0.001488095238095238
engulf,0.004464285714285714
accumulate,0.005952380952380952
wrong,0.001488095238095238
reckon,0.001488095238095238
cry,0.011904761904761904
spirit,0.002976190476190476
martialled,0.004464285714285714
posit,0.004464285714285714
verify,0.008928571428571428
exceed,0.010416666666666666
falter,0.004464285714285714
co,0.002976190476190476
blend,0.001488095238095238
map,0.001488095238095238
vary,0.002976190476190476
probe,0.002976190476190476
below,0.001488095238095238
corrupt,0.004464285714285714
tolerate,0.00744047619047619
admire,0.004464285714285714
brand,0.005952380952380952
mourn,0.00744047619047619
acquiesce,0.005952380952380952
detach,0.004464285714285714
harden,0.002976190476190476
reemerged,0.001488095238095238
propagate,0.002976190476190476
triple,0.001488095238095238
militarize,0.001488095238095238
register,0.008928571428571428
different,0.001488095238095238
resurrect,0.002976190476190476
marginalize,0.004464285714285714
affiliate,0.00744047619047619
structure,0.002976190476190476
distance,0.01488095238095238
against,0.008928571428571428
examine,0.011904761904761904
divulge,0.002976190476190476
fulfil,0.008928571428571428
harm,0.004464285714285714
rationalize,0.002976190476190476
backtrack,0.005952380952380952
utilise,0.001488095238095238
construct,0.010416666666666666
crash,0.00744047619047619
cling,0.002976190476190476
recite,0.004464285714285714
inscribe,0.004464285714285714
necessary,0.005952380952380952
intact,0.001488095238095238
parade,0.00744047619047619
propel,0.001488095238095238
epitomise,0.001488095238095238
capitalise,0.002976190476190476
quench,0.001488095238095238
martyrize,0.001488095238095238
check,0.010416666666666666
migrate,0.001488095238095238
christen,0.004464285714285714
excel,0.005952380952380952
harvest,0.001488095238095238
outspoken,0.001488095238095238
amass,0.00744047619047619
rent,0.001488095238095238
hike,0.001488095238095238
would,0.002976190476190476
flatter,0.001488095238095238
frustrate,0.010416666666666666
torment,0.001488095238095238
vet,0.001488095238095238
holiday,0.001488095238095238
love,0.00744047619047619
socialise,0.001488095238095238
befriend,0.010416666666666666
imagine,0.001488095238095238
entail,0.00744047619047619
soar,0.008928571428571428
sceptical,0.001488095238095238
care,0.002976190476190476
feed,0.00744047619047619
scrap,0.005952380952380952
profess,0.002976190476190476
supportive,0.00744047619047619
reprint,0.004464285714285714
televise,0.002976190476190476
halve,0.002976190476190476
exasperate,0.002976190476190476
lunch,0.001488095238095238
apologise,0.010416666666666666
skip,0.002976190476190476
allay,0.001488095238095238
sympathetic,0.002976190476190476
hostile,0.001488095238095238
preoccupy,0.002976190476190476
reunify,0.001488095238095238
unhappy,0.010416666666666666
plummet,0.004464285714285714
bow,0.008928571428571428
provisionally,0.002976190476190476
vacate,0.004464285714285714
lecture,0.004464285714285714
afloat,0.001488095238095238
plunge,0.01488095238095238
victorious,0.002976190476190476
cooperate,0.010416666666666666
adapt,0.001488095238095238
shape,0.010416666666666666
thin,0.002976190476190476
diet,0.001488095238095238
protective,0.001488095238095238
cherish,0.004464285714285714
grate,0.001488095238095238
skew,0.002976190476190476
gamble,0.004464285714285714
radicalised,0.001488095238095238
safeguard,0.002976190476190476
track,0.011904761904761904
bicycle,0.001488095238095238
calculate,0.002976190476190476
speed,0.005952380952380952
bombard,0.00744047619047619
horrify,0.002976190476190476
sap,0.002976190476190476
redact,0.002976190476190476
embellish,0.001488095238095238
underwrite,0.001488095238095238
mail,0.001488095238095238
decorate,0.005952380952380952
scoff,0.002976190476190476
expound,0.002976190476190476
lull,0.001488095238095238
lump,0.001488095238095238
monopolize,0.002976190476190476
hypothesize,0.001488095238095238
receptive,0.001488095238095238
castigate,0.002976190476190476
relent,0.004464285714285714
discipline,0.001488095238095238
meddle,0.004464285714285714
formalise,0.001488095238095238
–,0.002976190476190476
circumscribe,0.001488095238095238
chip,0.002976190476190476
corrode,0.001488095238095238
invent,0.005952380952380952
fashion,0.004464285714285714
solve,0.004464285714285714
glorify,0.001488095238095238
erase,0.004464285714285714
classify,0.008928571428571428
unearth,0.002976190476190476
utilize,0.005952380952380952
relax,0.001488095238095238
screen,0.002976190476190476
ignite,0.01488095238095238
pit,0.002976190476190476
antagonise,0.002976190476190476
misuse,0.002976190476190476
yearn,0.002976190476190476
endanger,0.004464285714285714
peak,0.005952380952380952
normalize,0.001488095238095238
overestimate,0.002976190476190476
agitate,0.005952380952380952
taint,0.002976190476190476
mistake,0.008928571428571428
pile,0.002976190476190476
punish,0.008928571428571428
review,0.008928571428571428
leapfrog,0.001488095238095238
poise,0.001488095238095238
condone,0.005952380952380952
beam,0.001488095238095238
"akins—""used",0.001488095238095238
fearful,0.002976190476190476
abort,0.005952380952380952
decompose,0.001488095238095238
desecrate,0.002976190476190476
rife,0.004464285714285714
exert,0.008928571428571428
champion,0.005952380952380952
key,0.001488095238095238
famous,0.002976190476190476
mar,0.005952380952380952
abate,0.001488095238095238
deepen,0.011904761904761904
vanquish,0.001488095238095238
brew,0.002976190476190476
at,0.008928571428571428
spit,0.002976190476190476
up,0.002976190476190476
tamper,0.002976190476190476
substantiate,0.004464285714285714
surcharge,0.001488095238095238
overspend,0.001488095238095238
dock,0.002976190476190476
deduct,0.001488095238095238
twist,0.001488095238095238
rubbish,0.001488095238095238
deprive,0.013392857142857142
batter,0.001488095238095238
afflict,0.001488095238095238
demolish,0.004464285714285714
reshuffle,0.002976190476190476
stun,0.002976190476190476
bleed,0.001488095238095238
perturb,0.002976190476190476
race,0.002976190476190476
secede,0.004464285714285714
skyrocket,0.005952380952380952
wipe,0.001488095238095238
conceal,0.004464285714285714
recuperate,0.001488095238095238
bankroll,0.001488095238095238
paint,0.011904761904761904
dispel,0.002976190476190476
whittle,0.002976190476190476
sack,0.023809523809523808
default,0.004464285714285714
forget,0.010416666666666666
wobble,0.001488095238095238
channel,0.005952380952380952
teem,0.002976190476190476
inhabit,0.001488095238095238
rejoin,0.004464285714285714
moor,0.001488095238095238
pound,0.001488095238095238
wheel,0.001488095238095238
flash,0.002976190476190476
ditch,0.001488095238095238
steam,0.001488095238095238
menace,0.002976190476190476
delirious,0.001488095238095238
annul,0.011904761904761904
value,0.010416666666666666
clamp,0.005952380952380952
censor,0.00744047619047619
kidnap,0.026785714285714284
eat,0.00744047619047619
float,0.002976190476190476
flatten,0.001488095238095238
visible,0.002976190476190476
persecute,0.010416666666666666
repair,0.002976190476190476
moderate,0.004464285714285714
terrorise,0.002976190476190476
polarize,0.002976190476190476
reimpose,0.002976190476190476
flare,0.004464285714285714
rescind,0.008928571428571428
herald,0.004464285714285714
revise,0.01488095238095238
sadden,0.001488095238095238
",",0.001488095238095238
shelter,0.005952380952380952
define,0.01488095238095238
awaken,0.004464285714285714
equivocate,0.002976190476190476
inhibit,0.002976190476190476
bus,0.001488095238095238
arbitrary,0.001488095238095238
water,0.002976190476190476
strategized,0.001488095238095238
load,0.005952380952380952
lease,0.011904761904761904
phase,0.001488095238095238
renovate,0.001488095238095238
mend,0.002976190476190476
still,0.004464285714285714
nationalize,0.00744047619047619
wiretapping,0.001488095238095238
rank,0.004464285714285714
rumour,0.002976190476190476
deviate,0.001488095238095238
earnt,0.001488095238095238
photograph,0.005952380952380952
dance,0.002976190476190476
forge,0.002976190476190476
disenfranchise,0.001488095238095238
afford,0.001488095238095238
succumb,0.004464285714285714
subdue,0.00744047619047619
triumph,0.004464285714285714
rendezvous,0.001488095238095238
zero,0.001488095238095238
dislodge,0.001488095238095238
center,0.001488095238095238
withstand,0.001488095238095238
rout,0.005952380952380952
eradicate,0.001488095238095238
astonish,0.002976190476190476
procure,0.001488095238095238
coalesce,0.00744047619047619
impel,0.004464285714285714
expressly,0.001488095238095238
utter,0.004464285714285714
fortify,0.002976190476190476
yell,0.002976190476190476
steer,0.002976190476190476
stimulate,0.002976190476190476
readied,0.002976190476190476
dig,0.004464285714285714
exhume,0.005952380952380952
ferry,0.001488095238095238
refrain,0.005952380952380952
unravel,0.001488095238095238
heckle,0.001488095238095238
partake,0.001488095238095238
bet,0.004464285714285714
partner,0.001488095238095238
rear,0.001488095238095238
regulate,0.002976190476190476
2009—returned,0.001488095238095238
ill,0.001488095238095238
ferret,0.001488095238095238
author,0.013392857142857142
amenable,0.001488095238095238
abide,0.002976190476190476
forward,0.004464285714285714
opinion,0.001488095238095238
prolong,0.002976190476190476
stylize,0.001488095238095238
surpass,0.008928571428571428
update,0.002976190476190476
parole,0.002976190476190476
spill,0.004464285714285714
profane,0.001488095238095238
now,0.001488095238095238
bias,0.002976190476190476
imbalanced,0.001488095238095238
overturn,0.013392857142857142
handpicked,0.001488095238095238
pervert,0.002976190476190476
smack,0.001488095238095238
consort,0.001488095238095238
reappear,0.002976190476190476
extort,0.002976190476190476
favourable,0.001488095238095238
couple,0.002976190476190476
mingle,0.002976190476190476
weigh,0.00744047619047619
recast,0.001488095238095238
overstretch,0.001488095238095238
stock,0.001488095238095238
divest,0.001488095238095238
experiment,0.001488095238095238
trade,0.002976190476190476
complicate,0.002976190476190476
excuse,0.005952380952380952
deemphasized,0.001488095238095238
beseech,0.001488095238095238
backpedal,0.001488095238095238
reshape,0.002976190476190476
counterattack,0.002976190476190476
fend,0.004464285714285714
throng,0.002976190476190476
thirst,0.001488095238095238
exit,0.004464285714285714
shrink,0.001488095238095238
alter,0.00744047619047619
distinct,0.001488095238095238
vie,0.002976190476190476
adhere,0.011904761904761904
behave,0.005952380952380952
counterproductive,0.001488095238095238
galvanize,0.004464285714285714
embattle,0.001488095238095238
decry,0.017857142857142856
dilute,0.001488095238095238
intent,0.001488095238095238
crumple,0.001488095238095238
scold,0.001488095238095238
aback,0.001488095238095238
rile,0.001488095238095238
grin,0.001488095238095238
rankle,0.001488095238095238
detract,0.001488095238095238
bristle,0.001488095238095238
incense,0.004464285714285714
unsure,0.004464285714285714
billet,0.001488095238095238
dwindle,0.001488095238095238
hunt,0.005952380952380952
indebted,0.001488095238095238
widen,0.005952380952380952
visualize,0.001488095238095238
factionalized,0.001488095238095238
finalize,0.010416666666666666
quip,0.002976190476190476
sure,0.001488095238095238
extol,0.001488095238095238
—,0.00744047619047619
message,0.001488095238095238
adjacent,0.001488095238095238
wrest,0.001488095238095238
lethargic,0.001488095238095238
maroon,0.001488095238095238
bend,0.004464285714285714
eclipse,0.004464285714285714
capitulate,0.002976190476190476
deter,0.002976190476190476
cow,0.001488095238095238
wilt,0.001488095238095238
cognizant,0.001488095238095238
executor,0.001488095238095238
apparent,0.005952380952380952
auction,0.001488095238095238
subvert,0.001488095238095238
plant,0.005952380952380952
obstinate,0.001488095238095238
enclose,0.001488095238095238
defuse,0.010416666666666666
coerce,0.002976190476190476
cluster,0.001488095238095238
shield,0.002976190476190476
export,0.001488095238095238
imperil,0.001488095238095238
elude,0.001488095238095238
immediately,0.001488095238095238
catapult,0.001488095238095238
charter,0.002976190476190476
legalise,0.002976190476190476
compete,0.004464285714285714
demoralise,0.001488095238095238
weed,0.001488095238095238
supersede,0.001488095238095238
fix,0.004464285714285714
reschedule,0.001488095238095238
implode,0.001488095238095238
formalize,0.001488095238095238
nurture,0.001488095238095238
plunder,0.001488095238095238
picket,0.001488095238095238
bang,0.001488095238095238
rebuild,0.004464285714285714
blossom,0.001488095238095238
reciprocate,0.001488095238095238
antagonize,0.001488095238095238
flow,0.001488095238095238
underline,0.005952380952380952
torch,0.00744047619047619
morph,0.002976190476190476
memorize,0.001488095238095238
tithe,0.001488095238095238
repute,0.001488095238095238
interact,0.001488095238095238
befall,0.001488095238095238
displace,0.002976190476190476
reignite,0.004464285714285714
blast,0.005952380952380952
suspicious,0.001488095238095238
alone,0.001488095238095238
overpower,0.002976190476190476
showcased,0.001488095238095238
specialize,0.002976190476190476
resentful,0.001488095238095238
grasp,0.002976190476190476
crowd,0.001488095238095238
muzzle,0.001488095238095238
broaden,0.002976190476190476
revert,0.002976190476190476
crystallize,0.001488095238095238
pierce,0.001488095238095238
envisage,0.002976190476190476
retrench,0.001488095238095238
hem,0.001488095238095238
weak,0.001488095238095238
spiral,0.001488095238095238
hesitant,0.002976190476190476
keen,0.004464285714285714
compensate,0.002976190476190476
vulnerable,0.001488095238095238
retrieve,0.001488095238095238
prophesy,0.002976190476190476
alight,0.001488095238095238
disillusion,0.001488095238095238
implant,0.001488095238095238
beloved,0.001488095238095238
unveil,0.00744047619047619
mouth,0.001488095238095238
dissipate,0.001488095238095238
boil,0.001488095238095238
conflate,0.001488095238095238
scale,0.004464285714285714
reappoint,0.001488095238095238
clean,0.004464285714285714
certain,0.004464285714285714
terrify,0.002976190476190476
wrack,0.001488095238095238
battle,0.004464285714285714
due,0.00744047619047619
reproduce,0.002976190476190476
commandeer,0.002976190476190476
disallow,0.004464285714285714
reclaim,0.005952380952380952
killed.by,0.001488095238095238
engender,0.004464285714285714
improperly,0.001488095238095238
rearrested,0.001488095238095238
lodge,0.004464285714285714
foot,0.001488095238095238
colour,0.001488095238095238
inquire,0.002976190476190476
meted,0.001488095238095238
beget,0.001488095238095238
band,0.002976190476190476
disparage,0.001488095238095238
adjust,0.001488095238095238
tout,0.002976190476190476
summarize,0.004464285714285714
stack,0.001488095238095238
evict,0.001488095238095238
brag,0.001488095238095238
whip,0.002976190476190476
capitalize,0.002976190476190476
gutted,0.002976190476190476
swell,0.001488095238095238
lynch,0.005952380952380952
codify,0.002976190476190476
illustrate,0.002976190476190476
snuff,0.001488095238095238
rebranded,0.001488095238095238
fray,0.002976190476190476
bank,0.001488095238095238
avail,0.001488095238095238
as,0.001488095238095238
relaunched,0.001488095238095238
sequester,0.001488095238095238
knock,0.004464285714285714
foreshadow,0.002976190476190476
sob,0.001488095238095238
spell,0.002976190476190476
relegate,0.004464285714285714
strangle,0.004464285714285714
venture,0.002976190476190476
tread,0.001488095238095238
blockade,0.00744047619047619
entreat,0.001488095238095238
deface,0.001488095238095238
encamp,0.001488095238095238
tailor,0.001488095238095238
disobey,0.001488095238095238
fabricate,0.004464285714285714
clothe,0.001488095238095238
inflame,0.002976190476190476
illegal,0.001488095238095238
poll,0.002976190476190476
cloud,0.002976190476190476
redirect,0.001488095238095238
overrule,0.002976190476190476
unclear,0.004464285714285714
defer,0.002976190476190476
loom,0.004464285714285714
"""according",0.001488095238095238
whisk,0.001488095238095238
blackmail,0.002976190476190476
dramatise,0.001488095238095238
administer,0.002976190476190476
enroll,0.001488095238095238
specialise,0.001488095238095238
during,0.001488095238095238
tweet,0.010416666666666666
grind,0.001488095238095238
garner,0.004464285714285714
condition,0.001488095238095238
trialed,0.002976190476190476
forcefully,0.001488095238095238
quarrel,0.002976190476190476
tender,0.005952380952380952
construe,0.001488095238095238
stuff,0.001488095238095238
disgust,0.002976190476190476
devolve,0.004464285714285714
invalid,0.001488095238095238
sharpen,0.001488095238095238
infringe,0.001488095238095238
lambast,0.004464285714285714
slump,0.004464285714285714
camp,0.002976190476190476
inhale,0.001488095238095238
ablaze,0.004464285714285714
wrap,0.004464285714285714
pain,0.002976190476190476
disown,0.004464285714285714
roam,0.002976190476190476
discount,0.001488095238095238
instantly,0.002976190476190476
partition,0.002976190476190476
stone,0.001488095238095238
carve,0.002976190476190476
cannibalize,0.001488095238095238
reinstituted,0.001488095238095238
degenerate,0.001488095238095238
discomforted,0.001488095238095238
bandage,0.001488095238095238
disorganise,0.001488095238095238
cool,0.004464285714285714
enrage,0.008928571428571428
install,0.001488095238095238
reconsider,0.001488095238095238
confuse,0.002976190476190476
entangle,0.001488095238095238
resonate,0.004464285714285714
arrested.<div,0.001488095238095238
dye,0.001488095238095238
pace,0.004464285714285714
circumvent,0.001488095238095238
stiflingly,0.001488095238095238
uninjured,0.001488095238095238
downsize,0.001488095238095238
